"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"15/12/2020","19,459.0","19,282.0","19,548.0","19,135.0","6.93K","0.92%"
"14/12/2020","19,281.0","19,180.0","19,281.0","19,076.0","2.53K","0.53%"
"13/12/2020","19,180.0","18,818.0","19,338.1","18,747.0","4.83K","1.96%"
"12/12/2020","18,810.6","18,050.0","18,821.0","18,050.0","3.68K","4.21%"
"11/12/2020","18,050.0","18,260.0","18,260.0","17,764.0","6.57K","-1.15%"
"10/12/2020","18,260.0","18,560.0","18,560.0","18,155.0","3.66K","-1.62%"
"09/12/2020","18,560.0","18,337.0","18,630.0","17,827.0","9.77K","1.23%"
"08/12/2020","18,335.0","19,196.0","19,299.0","18,335.0","9.62K","-4.49%"
"07/12/2020","19,196.0","19,410.0","19,410.0","18,959.4","2.29K","-1.10%"
"06/12/2020","19,410.0","19,157.0","19,410.0","19,015.6","4.33K","1.32%"
"05/12/2020","19,157.0","18,657.0","19,157.0","18,657.0","3.66K","2.68%"
"04/12/2020","18,657.0","19,452.0","19,452.0","18,657.0","8.65K","-4.06%"
"03/12/2020","19,447.0","19,241.0","19,560.0","18,999.4","5.25K","1.07%"
"02/12/2020","19,241.0","18,807.0","19,275.0","18,538.0","7.63K","2.31%"
"01/12/2020","18,807.0","19,695.0","19,733.0","18,727.0","21.94K","-4.47%"
"30/11/2020","19,686.0","18,196.0","19,723.0","18,196.0","14.95K","8.19%"
"29/11/2020","18,196.0","17,746.0","18,212.0","17,579.2","3.99K","2.54%"
"28/11/2020","17,746.0","17,169.3","17,800.0","16,997.0","5.75K","3.36%"
"27/11/2020","17,169.3","17,211.7","17,492.0","16,614.9","11.21K","-0.29%"
"26/11/2020","17,219.0","18,727.0","18,824.0","16,592.0","34.34K","-8.07%"
"25/11/2020","18,730.0","19,134.8","19,303.0","18,730.0","13.48K","-2.12%"
"24/11/2020","19,134.8","18,373.0","19,349.0","18,357.0","14.94K","4.15%"
"23/11/2020","18,373.0","18,399.0","18,655.0","18,158.0","8.76K","-0.14%"
"22/11/2020","18,399.0","18,660.0","18,668.0","18,122.0","9.10K","-1.40%"
"21/11/2020","18,660.0","18,669.0","18,944.5","18,521.0","6.62K","-0.05%"
"20/11/2020","18,669.0","17,810.0","18,699.7","17,810.0","7.97K","4.82%"
"19/11/2020","17,810.0","17,773.0","18,140.0","17,486.0","5.57K","0.21%"
"18/11/2020","17,773.0","17,674.9","18,212.0","17,378.6","17.52K","0.56%"
"17/11/2020","17,674.9","16,710.0","17,740.0","16,627.0","12.21K","5.77%"
"16/11/2020","16,710.0","15,962.2","16,827.6","15,906.0","6.52K","4.68%"
"15/11/2020","15,962.2","16,057.0","16,095.0","15,871.0","2.56K","-0.60%"
"14/11/2020","16,058.3","16,310.0","16,310.0","15,833.0","5.09K","-1.54%"
"13/11/2020","16,310.0","16,296.2","16,405.0","16,079.0","7.70K","0.10%"
"12/11/2020","16,294.0","15,710.0","16,294.0","15,656.0","12.30K","3.72%"
"11/11/2020","15,710.0","15,312.0","15,911.6","15,312.0","6.94K","2.60%"
"10/11/2020","15,312.0","15,329.0","15,402.0","15,177.0","3.74K","-0.11%"
"09/11/2020","15,329.0","15,501.0","15,687.0","15,063.7","8.95K","-1.11%"
"08/11/2020","15,501.0","14,844.1","15,554.2","14,844.1","6.47K","4.43%"
"07/11/2020","14,844.1","15,571.7","15,610.0","14,734.0","14.37K","-4.67%"
"06/11/2020","15,571.7","15,568.0","15,876.0","15,441.0","12.10K","-0.01%"
"05/11/2020","15,574.0","14,160.0","15,574.0","14,160.0","15.90K","9.99%"
"04/11/2020","14,160.0","14,025.0","14,160.0","13,643.0","10.10K","0.96%"
"03/11/2020","14,025.0","13,562.0","14,025.0","13,401.0","5.81K","3.41%"
"02/11/2020","13,563.0","13,756.0","13,828.5","13,414.0","6.59K","-1.40%"
"01/11/2020","13,756.0","13,788.0","13,829.0","13,679.5","3.11K","-0.23%"
"31/10/2020","13,788.0","13,568.0","13,958.0","13,499.0","8.95K","1.62%"
"30/10/2020","13,568.0","13,451.0","13,642.2","13,250.0","4.66K","0.87%"
"29/10/2020","13,451.0","13,272.0","13,555.1","13,153.0","4.07K","1.35%"
"28/10/2020","13,272.0","13,626.3","13,763.0","13,041.2","7.11K","-2.60%"
"27/10/2020","13,626.3","13,061.0","13,703.5","13,061.0","8.98K","4.33%"
"26/10/2020","13,061.0","13,037.0","13,205.0","12,863.0","3.68K","0.18%"
"25/10/2020","13,037.0","13,127.0","13,298.0","12,990.0","3.63K","-0.72%"
"24/10/2020","13,132.0","12,935.0","13,166.0","12,905.0","1.97K","1.52%"
"23/10/2020","12,935.0","12,988.0","12,999.0","12,757.0","2.90K","-0.41%"
"22/10/2020","12,988.0","12,810.9","13,128.0","12,738.3","6.09K","1.27%"
"21/10/2020","12,825.0","11,925.0","13,099.0","11,925.0","15.40K","7.55%"
"20/10/2020","11,925.0","11,757.0","11,980.0","11,723.0","5.42K","1.43%"
"19/10/2020","11,757.0","11,518.0","11,764.0","11,451.0","3.77K","2.08%"
"18/10/2020","11,518.0","11,375.0","11,518.0","11,366.0","1.32K","1.26%"
"17/10/2020","11,375.0","11,325.0","11,375.0","11,325.0","1.04K","0.44%"
"16/10/2020","11,325.0","11,509.0","11,540.0","11,268.2","3.46K","-1.60%"
"15/10/2020","11,509.0","11,440.0","11,513.0","11,335.0","4.26K","0.60%"
"14/10/2020","11,440.0","11,442.0","11,547.0","11,347.0","2.69K","-0.02%"
"13/10/2020","11,442.0","11,560.0","11,560.0","11,392.5","3.91K","-1.02%"
"12/10/2020","11,560.0","11,385.0","11,698.9","11,284.0","6.37K","1.54%"
"11/10/2020","11,385.0","11,308.0","11,430.0","11,308.0","1.48K","0.68%"
"10/10/2020","11,308.0","11,071.0","11,450.0","11,071.0","4.17K","2.14%"
"09/10/2020","11,071.0","10,943.0","11,102.4","10,878.0","2.57K","1.17%"
"08/10/2020","10,943.0","10,687.0","10,943.0","10,577.0","3.64K","2.40%"
"07/10/2020","10,687.0","10,613.7","10,687.0","10,584.1","1.67K","0.69%"
"06/10/2020","10,613.7","10,807.0","10,807.0","10,592.0","3.22K","-1.79%"
"05/10/2020","10,807.0","10,687.0","10,807.0","10,669.0","1.78K","1.12%"
"04/10/2020","10,687.0","10,558.6","10,694.1","10,557.6","1.63K","1.22%"
"03/10/2020","10,558.6","10,586.0","10,608.0","10,535.0","0.83K","-0.26%"
"02/10/2020","10,586.0","10,634.0","10,634.0","10,476.0","3.74K","-0.45%"
"01/10/2020","10,634.0","10,795.0","10,909.0","10,523.0","5.68K","-1.48%"
"30/09/2020","10,794.0","10,856.0","10,856.0","10,715.0","1.50K","-0.57%"
"29/09/2020","10,856.0","10,712.0","10,856.0","10,697.0","1.79K","1.34%"
"28/09/2020","10,712.0","10,803.0","10,941.0","10,712.0","3.79K","-0.84%"
"27/09/2020","10,803.0","10,750.0","10,807.1","10,664.0","1.75K","0.49%"
"26/09/2020","10,750.0","10,708.0","10,776.9","10,700.7","0.94K","0.39%"
"25/09/2020","10,708.0","10,754.0","10,765.0","10,629.0","2.35K","-0.43%"
"24/09/2020","10,754.0","10,263.0","10,760.0","10,263.0","3.20K","4.78%"
"23/09/2020","10,263.0","10,549.0","10,549.0","10,255.0","3.09K","-2.71%"
"22/09/2020","10,549.0","10,435.0","10,589.0","10,435.0","2.41K","1.10%"
"21/09/2020","10,434.0","10,934.5","10,980.9","10,434.0","6.01K","-4.58%"
"20/09/2020","10,934.5","11,099.0","11,099.0","10,848.2","1.82K","-1.48%"
"19/09/2020","11,099.0","10,957.2","11,127.0","10,957.2","2.47K","1.29%"
"18/09/2020","10,957.2","10,959.0","11,022.0","10,868.0","2.26K","-0.02%"
"17/09/2020","10,959.0","10,971.3","11,040.4","10,812.7","2.51K","-0.11%"
"16/09/2020","10,971.3","10,797.0","11,091.0","10,690.9","4.80K","1.61%"
